"Player","Rating","Age","dateranking","ranking"
"Levon Aronian","2677","21y8m","200406",30
"Alexander Motylev","2676","25y0m","200406",33
"Sergei Rublevsky","2674","29y8m","200406",34
"Liviu-Dieter Nisipeanu","2673","27y10m","200406",35
"Alexander Beliavsky","2672","50y6m","200406",36
"Rafael Vaganian","2670","52y8m","200406",37
"Konstantin Sakaev","2670","30y2m","200406",37
"Sergei Movsesian","2667","25y7m","200406",39
"Teimour Radjabov","2664","17y3m","200406",40
"Aleksej Aleksandrov","2664","31y1m","200406",40
"Alexander Graf","2664","41y10m","200406",40
"Ye Jiangchuan","2662","43y7m","200406",43
"Vadim Zvjaginsev","2662","27y10m","200406",43
"Rustam Kasimdzhanov","2661","24y6m","200406",45
"Giovanni Vescovi","2658","26y0m","200406",46
"Krishnan Sasikiran","2657","23y5m","200406",47
"Francisco Vallejo Pons","2657","21y10m","200406",47
"Ilia Smirin","2656","36y5m","200406",49
"Vadim Milov","2651","31y10m","200406",50
"Shakhriyar Mamedyarov","2650","19y2m","200406",51
"Alexander Onischuk","2649","28y9m","200406",52
"Peter Heine Nielsen","2647","31y1m","200406",53
"Evgeny Vladimirov","2647","47y5m","200406",53
"Luke McShane","2645","20y5m","200406",55
"Zhang Zhong","2645","25y9m","200406",55
"Alexander Moiseenko","2644","24y1m","200406",57
"Evgeniy Najer","2643","27y0m","200406",58
"Eduardas Rozentalis","2642","41y1m","200406",59
"Zoltan Almasi","2640","27y10m","200406",60
"Bartlomiej Macieja","2639","26y8m","200406",61
"Gabriel Sargissian","2639","21y4m","200406",61
"Lenier Dominguez","2639","20y9m","200406",61
"Karen Asrian","2637","24y2m","200406",64
"Bu Xiangzhi","2633","18y6m","200406",65
"Sergey Volkov","2631","30y4m","200406",66
"Vladislav Tkachiev","2631","30y7m","200406",66
"Lazaro Bruzon Bautista","2628","22y1m","200406",68
"Andrei Istratescu","2628","28y6m","200406",68
"Jaan Ehlvest","2625","41y8m","200406",70
"Andrey Kharitonov","2625","45y2m","200406",70
"Curt Hansen","2624","39y9m","200406",72
"Pavel Tregubov","2624","32y6m","200406",72
"Evgeny Alekseev","2623","18y7m","200406",74
"Michal Krasenkow","2622","40y7m","200406",75
"Vasilios Kotronias","2621","39y10m","200406",76
"Smbat Lputian","2620","46y4m","200406",77
"Rustem Dautov","2620","38y7m","200406",77
"Artyom Timofeev","2619","19y5m","200406",79
"Andrei Volokitin","2619","18y0m","200406",79
"Andrei Kharlov","2618","35y7m","200406",81
"Semen Dvoiris","2617","45y7m","200406",82
"Vladimir Epishin","2615","38y11m","200406",83
"Yasser Seirawan","2615","44y3m","200406",83
"Darmen Sadvakasov","2615","25y2m","200406",83
"Laurent Fressinet","2614","22y7m","200406",86
"Evgenij Agrest","2614","37y10m","200406",86
"Sergei Tiviakov","2613","31y4m","200406",88
"Jeroen Piket","2613","35y5m","200406",88
"Miguel Illescas Cordoba","2613","38y6m","200406",88
"Ashot Anastasian","2613","39y11m","200406",88
"Nguyen Anh Dung","2611","28y3m","200406",92
"Boris Avrukh","2611","26y5m","200406",92
"Mohamad Al Modiahki","2611","30y0m","200406",92
"Leonid Yudasin","2610","44y10m","200406",95
"Mihail Kobalija","2609","26y1m","200406",96
"Penteala Harikrishna","2608","18y1m","200406",97
"Igor Novikov","2608","42y1m","200406",97
"David Navara","2607","19y3m","200406",99
"Alexander Goldin","2607","39y4m","200406",99
"Garry Kasparov","2793","41y3m","200407",1
"Viswanathan Anand","2789","34y7m","200407",2
"Vladimir Kramnik","2759","29y1m","200407",3
"Veselin Topalov","2756","29y4m","200407",4
"Alexei Shirov","2749","32y0m","200407",5
"Peter Leko","2745","24y10m","200407",6
"Ruslan Ponomariov","2744","20y9m","200407",7
"Judit Polgar","2742","28y0m","200407",8
"Peter Svidler","2742","28y1m","200407",8
"Michael Adams","2740","32y8m","200407",10
"Alexander Grischuk","2736","20y9m","200407",11
"Alexander Morozevich","2732","27y0m","200407",12
"Vassily Ivanchuk","2724","35y4m","200407",13
"Evgeny Bareev","2724","37y8m","200407",13
"Boris Gelfand","2715","36y1m","200407",15
"Alexey Dreev","2710","35y6m","200407",16
"Vladimir Akopian","2697","32y7m","200407",17
"Nigel Short","2697","39y1m","200407",17
"Ivan Sokolov","2694","36y1m","200407",19
"Etienne Bacrot","2694","21y6m","200407",19
"Mikhail Gurevich","2693","45y5m","200407",21
"Anatoly Karpov","2688","53y2m","200407",22
"Joel Lautier","2683","31y3m","200407",23
"Emil Sutovsky","2681","26y10m","200407",24
"Viktor Bologan","2680","32y7m","200407",25
"Alexander Khalifman","2677","38y6m","200407",26
"Loek van Wely","2676","31y9m","200407",27
"Liviu-Dieter Nisipeanu","2676","27y11m","200407",27
"Levon Aronian","2675","21y9m","200407",29
"Konstantin Sakaev","2675","30y3m","200407",29
"Predrag Nikolic","2675","43y10m","200407",29
"Zurab Azmaiparashvili","2674","44y4m","200407",32
"Vladimir Malakhov","2673","23y8m","200407",33
"Teimour Radjabov","2670","17y4m","200407",34
"Rustam Kasimdzhanov","2668","24y7m","200407",35
"Alexander Beliavsky","2668","50y7m","200407",35
"Kiril Georgiev","2663","38y8m","200407",37
"Alexander Motylev","2663","25y1m","200407",37
"Rafael Vaganian","2662","52y9m","200407",39
"Alexander Graf","2661","41y11m","200407",40
"Sergei Rublevsky","2661","29y9m","200407",40
"Sergei Movsesian","2657","25y8m","200407",42
"Ye Jiangchuan","2655","43y8m","200407",43
"Giovanni Vescovi","2654","26y1m","200407",44
"Aleksej Aleksandrov","2654","31y2m","200407",44
"Ilia Smirin","2652","36y6m","200407",46
"Peter Heine Nielsen","2651","31y2m","200407",47
"Francisco Vallejo Pons","2650","21y11m","200407",48
"Vadim Zvjaginsev","2649","27y11m","200407",49
"Krishnan Sasikiran","2648","23y6m","200407",50
"Lenier Dominguez","2648","20y10m","200407",50
"Shakhriyar Mamedyarov","2646","19y3m","200407",52
"Vadim Milov","2646","31y11m","200407",52
"Zoltan Almasi","2645","27y11m","200407",54
"Evgeny Vladimirov","2644","47y6m","200407",55
"Luke McShane","2644","20y6m","200407",55
"Gabriel Sargissian","2643","21y5m","200407",57
"Alexander Moiseenko","2641","24y2m","200407",58
"Alexander Onischuk","2638","28y10m","200407",59
"Evgeniy Najer","2638","27y1m","200407",59
"Jaan Ehlvest","2635","41y9m","200407",61
"Eduardas Rozentalis","2634","41y2m","200407",62
"Bartlomiej Macieja","2634","26y9m","200407",62
"Vladislav Tkachiev","2629","30y8m","200407",64
"Andrei Istratescu","2629","28y7m","200407",64
"Karen Asrian","2628","24y3m","200407",66
"Curt Hansen","2627","39y10m","200407",67
"Michal Krasenkow","2627","40y8m","200407",67
"Lazaro Bruzon Bautista","2626","22y2m","200407",69
"Smbat Lputian","2625","46y5m","200407",70
"Darmen Sadvakasov","2624","25y3m","200407",71
"Sergey Volkov","2623","30y5m","200407",72
"Zhang Zhong","2622","25y10m","200407",73
"Bu Xiangzhi","2622","18y7m","200407",73
"Andrei Volokitin","2621","18y1m","200407",75
"Artyom Timofeev","2620","19y6m","200407",76
"Rustem Dautov","2619","38y8m","200407",77
"Andrei Kharlov","2619","35y8m","200407",77
"Andrey Kharitonov","2617","45y3m","200407",79
"Pavel Tregubov","2616","32y7m","200407",80
"Yasser Seirawan","2615","44y4m","200407",81
"Laurent Fressinet","2614","22y8m","200407",82
"Xie Jun","2613","33y9m","200407",83
"Semen Dvoiris","2611","45y8m","200407",84
"Miguel Illescas Cordoba","2611","38y7m","200407",84
"Evgenij Agrest","2610","37y11m","200407",86
"Mihail Kobalija","2609","26y2m","200407",87
"Valerij Filippov","2609","28y8m","200407",87
"Evgeny Alekseev","2608","18y8m","200407",89
"Leonid Yudasin","2607","44y11m","200407",90
"Vladimir Epishin","2607","39y0m","200407",90
"Vasilios Kotronias","2606","39y11m","200407",92
"Baadur Jobava","2606","20y8m","200407",92
"Jeroen Piket","2606","35y6m","200407",92
"Alexei Fedorov","2606","31y10m","200407",92
"Igor Khenkin","2605","36y4m","200407",96
"Nguyen Anh Dung","2605","28y4m","200407",96
"Ferenc Berkes","2605","18y11m","200407",96
"Ashot Anastasian","2605","40y0m","200407",96
"Boris Avrukh","2605","26y6m","200407",96
"Garry Kasparov","2789","41y4m","200408",1
"Viswanathan Anand","2787","34y8m","200408",2
"Vladimir Kramnik","2751","29y2m","200408",3
"Veselin Topalov","2751","29y5m","200408",3
"Alexander Morozevich","2749","27y1m","200408",5
"Alexei Shirov","2748","32y1m","200408",6
"Peter Svidler","2742","28y2m","200408",7
"Peter Leko","2742","24y11m","200408",7
"Judit Polgar","2742","28y1m","200408",7
"Michael Adams","2742","32y9m","200408",7
"Alexander Grischuk","2740","20y10m","200408",11
"Ruslan Ponomariov","2730","20y10m","200408",12
"Vassily Ivanchuk","2724","35y5m","200408",13
"Evgeny Bareev","2724","37y9m","200408",13
"Boris Gelfand","2714","36y2m","200408",15
"Nigel Short","2711","39y2m","200408",16
"Alexey Dreev","2709","35y7m","200408",17
"Vladimir Akopian","2696","32y8m","200408",18
"Ivan Sokolov","2693","36y2m","200408",19
"Etienne Bacrot","2691","21y7m","200408",20
"Anatoly Karpov","2686","53y3m","200408",21
"Joel Lautier","2686","31y4m","200408",21
"Mikhail Gurevich","2686","45y6m","200408",21
"Liviu-Dieter Nisipeanu","2685","28y0m","200408",24
"Viktor Bologan","2684","32y8m","200408",25
"Emil Sutovsky","2682","26y11m","200408",26
"Predrag Nikolic","2681","43y11m","200408",27
"Rafael Vaganian","2678","52y10m","200408",28
"Levon Aronian","2676","21y10m","200408",29
"Rustam Kasimdzhanov","2676","24y8m","200408",29
"Konstantin Sakaev","2675","30y4m","200408",31
"Alexander Khalifman","2675","38y7m","200408",31
"Loek van Wely","2673","31y10m","200408",33
"Vladimir Malakhov","2672","23y9m","200408",34
"Teimour Radjabov","2669","17y5m","200408",35
"Zurab Azmaiparashvili","2669","44y5m","200408",35
"Alexander Graf","2664","42y0m","200408",37
"Alexander Motylev","2662","25y2m","200408",38
"Alexander Beliavsky","2661","50y8m","200408",39
"Kiril Georgiev","2659","38y9m","200408",40
"Giovanni Vescovi","2659","26y2m","200408",40
"Krishnan Sasikiran","2655","23y7m","200408",42
"Sergei Movsesian","2655","25y9m","200408",42
"Aleksej Aleksandrov","2654","31y3m","200408",44
"Alexander Moiseenko","2653","24y3m","200408",45
"Vadim Zvjaginsev","2652","28y0m","200408",46
"Sergei Rublevsky","2652","29y10m","200408",46
"Peter Heine Nielsen","2651","31y3m","200408",48
"Francisco Vallejo Pons","2649","22y0m","200408",49
"Shakhriyar Mamedyarov","2648","19y4m","200408",50
"Alexander Onischuk","2648","28y11m","200408",50
"Ilia Smirin","2648","36y7m","200408",50
"Evgeniy Najer","2648","27y2m","200408",50
"Evgeny Vladimirov","2646","47y7m","200408",54
"Zoltan Almasi","2646","28y0m","200408",54
"Ye Jiangchuan","2646","43y9m","200408",54
"Lenier Dominguez","2645","20y11m","200408",57
"Vadim Milov","2644","32y0m","200408",58
"Gabriel Sargissian","2642","21y6m","200408",59
"Michal Krasenkow","2636","40y9m","200408",60
"Luke McShane","2635","20y7m","200408",61
"Eduardas Rozentalis","2634","41y3m","200408",62
"Sergey Volkov","2634","30y6m","200408",62
"Lazaro Bruzon Bautista","2634","22y3m","200408",62
"Bu Xiangzhi","2631","18y8m","200408",65
"Ni Hua","2631","21y3m","200408",65
"Bartlomiej Macieja","2630","26y10m","200408",67
"Karen Asrian","2629","24y4m","200408",68
"Andrei Istratescu","2628","28y8m","200408",69
"Vladislav Tkachiev","2628","30y9m","200408",69
"Jaan Ehlvest","2624","41y10m","200408",71
"Smbat Lputian","2624","46y6m","200408",71
"Darmen Sadvakasov","2624","25y4m","200408",71
"Semen Dvoiris","2622","45y9m","200408",74
"Pavel Tregubov","2621","32y8m","200408",75
"Andrey Kharitonov","2621","45y4m","200408",75
"Curt Hansen","2621","39y11m","200408",75
"Mihail Kobalija","2620","26y3m","200408",78
"David Navara","2620","19y5m","200408",78
"Andrei Volokitin","2619","18y2m","200408",80
"Rustem Dautov","2619","38y9m","200408",80
"Penteala Harikrishna","2619","18y3m","200408",80
"Andrei Kharlov","2619","35y9m","200408",80
"Yasser Seirawan","2618","44y5m","200408",84
"Artyom Timofeev","2618","19y7m","200408",84
"Boris Avrukh","2618","26y7m","200408",84
"Sergei Tiviakov","2617","31y6m","200408",87
"Miguel Illescas Cordoba","2616","38y8m","200408",88
"Xie Jun","2616","33y10m","200408",88
"Nguyen Anh Dung","2615","28y5m","200408",90
"Evgenij Agrest","2614","38y0m","200408",91
"Leonid Yudasin","2613","45y0m","200408",92
"Pavel Eljanov","2613","21y3m","200408",92
"Laurent Fressinet","2612","22y9m","200408",94
"Zhang Zhong","2611","25y11m","200408",95
"Alexei Fedorov","2611","31y11m","200408",95
"Vladimir Epishin","2611","39y1m","200408",95
"Christian Bauer","2611","27y7m","200408",95
"Evgeny Alekseev","2611","18y9m","200408",95
"Igor Khenkin","2609","36y5m","200408",100
"Garry Kasparov","2789","41y5m","200409",1
"Viswanathan Anand","2785","34y9m","200409",2
"Vladimir Kramnik","2754","29y3m","200409",3
"Veselin Topalov","2752","29y6m","200409",4
"Alexander Morozevich","2751","27y2m","200409",5
"Alexei Shirov","2744","32y2m","200409",6
"Peter Leko","2744","25y0m","200409",6
"Michael Adams","2743","32y10m","200409",8
"Judit Polgar","2742","28y2m","200409",9
"Peter Svidler","2741","28y3m","200409",10
"Alexander Grischuk","2737","20y11m","200409",11
"Ruslan Ponomariov","2730","20y11m","200409",12
"Evgeny Bareev","2724","37y10m","200409",13
"Vassily Ivanchuk","2715","35y6m","200409",14
"Alexey Dreev","2715","35y8m","200409",14
"Boris Gelfand","2715","36y3m","200409",14
"Nigel Short","2707","39y3m","200409",17
"Joel Lautier","2701","31y5m","200409",18
"Etienne Bacrot","2699","21y8m","200409",19
"Vladimir Akopian","2694","32y9m","200409",20
"Ivan Sokolov","2693","36y3m","200409",21
"Liviu-Dieter Nisipeanu","2692","28y1m","200409",22
"Viktor Bologan","2687","32y9m","200409",23
"Mikhail Gurevich","2683","45y7m","200409",24
"Anatoly Karpov","2683","53y4m","200409",24
"Loek van Wely","2682","31y11m","200409",26
"Emil Sutovsky","2682","27y0m","200409",26
"Predrag Nikolic","2678","44y0m","200409",28
"Zurab Azmaiparashvili","2677","44y6m","200409",29
"Levon Aronian","2677","21y11m","200409",29
"Teimour Radjabov","2670","17y6m","200409",31
"Rafael Vaganian","2670","52y11m","200409",31
"Konstantin Sakaev","2670","30y5m","200409",31
"Alexander Khalifman","2666","38y8m","200409",34
"Rustam Kasimdzhanov","2665","24y9m","200409",35
"Vladimir Malakhov","2664","23y10m","200409",36
"Alexander Motylev","2662","25y3m","200409",37
"Alexander Graf","2662","42y1m","200409",37
"Kiril Georgiev","2661","38y10m","200409",39
"Giovanni Vescovi","2658","26y3m","200409",40
"Krishnan Sasikiran","2656","23y8m","200409",41
"Sergei Rublevsky","2656","29y11m","200409",41
"Lenier Dominguez","2655","21y0m","200409",43
"Ilia Smirin","2655","36y8m","200409",43
"Alexander Moiseenko","2654","24y4m","200409",45
"Zoltan Almasi","2651","28y1m","200409",46
"Vadim Zvjaginsev","2651","28y1m","200409",46
"Evgeny Vladimirov","2651","47y8m","200409",46
"Darmen Sadvakasov","2651","25y5m","200409",46
"Francisco Vallejo Pons","2648","22y1m","200409",50
"Peter Heine Nielsen","2648","31y4m","200409",50
"Luke McShane","2647","20y8m","200409",52
"Alexander Beliavsky","2647","50y9m","200409",52
"Sergei Movsesian","2646","25y10m","200409",54
"Vadim Milov","2645","32y1m","200409",55
"Shakhriyar Mamedyarov","2645","19y5m","200409",55
"Aleksej Aleksandrov","2644","31y4m","200409",57
"Alexander Onischuk","2641","29y0m","200409",58
"Miguel Illescas Cordoba","2641","38y9m","200409",58
"Ni Hua","2641","21y4m","200409",58
"Evgeniy Najer","2640","27y3m","200409",61
"Karen Asrian","2639","24y5m","200409",62
"Ye Jiangchuan","2637","43y10m","200409",63
"Andrei Istratescu","2635","28y9m","200409",64
"Michal Krasenkow","2632","40y10m","200409",65
"Bartlomiej Macieja","2631","26y11m","200409",66
"Lazaro Bruzon Bautista","2630","22y4m","200409",67
"Sergei Tiviakov","2630","31y7m","200409",67
"David Navara","2630","19y6m","200409",67
"Bu Xiangzhi","2629","18y9m","200409",70
"Mihail Kobalija","2629","26y4m","200409",70
"Pavel Eljanov","2629","21y4m","200409",70
"Gabriel Sargissian","2628","21y7m","200409",73
"Curt Hansen","2628","40y0m","200409",73
"Smbat Lputian","2628","46y7m","200409",73
"Sergey Volkov","2628","30y7m","200409",73
"Jaan Ehlvest","2626","41y11m","200409",77
"Evgeny Alekseev","2624","18y10m","200409",78
"Yasser Seirawan","2624","44y6m","200409",78
"Semen Dvoiris","2622","45y10m","200409",80
"Igor Khenkin","2622","36y6m","200409",80
"Eduardas Rozentalis","2622","41y4m","200409",80
"Andrei Volokitin","2621","18y3m","200409",83
"Vladislav Tkachiev","2620","30y10m","200409",84
"Xie Jun","2618","33y11m","200409",85
"Evgenij Agrest","2618","38y1m","200409",85
"Artyom Timofeev","2618","19y8m","200409",85
"Evgenij Miroshnichenko","2618","25y9m","200409",85
"Zhang Zhong","2618","26y0m","200409",85
"Ferenc Berkes","2617","19y1m","200409",90
"Leonid Yudasin","2617","45y1m","200409",90
"Anton Korobov","2617","19y3m","200409",90
"Boris Avrukh","2617","26y8m","200409",90
"Christian Bauer","2617","27y8m","200409",90
"Pavel Tregubov","2616","32y9m","200409",95
"Valerij Filippov","2616","28y10m","200409",95
"Andrei Shchekachev","2615","31y11m","200409",97
"Andrei Kharlov","2613","35y10m","200409",98
"Laurent Fressinet","2613","22y10m","200409",98
"Rustem Dautov","2613","38y10m","200409",98
"Garry Kasparov","2788","41y6m","200410",1
"Viswanathan Anand","2785","34y10m","200410",2
"Vladimir Kramnik","2758","29y4m","200410",3
"Veselin Topalov","2752","29y7m","200410",4
"Alexander Morozevich","2751","27y3m","200410",5
"Alexei Shirov","2746","32y3m","200410",6
"Peter Svidler","2744","28y4m","200410",7
"Michael Adams","2743","32y11m","200410",8
"Judit Polgar","2742","28y3m","200410",9
"Peter Leko","2742","25y1m","200410",9
"Alexander Grischuk","2736","21y0m","200410",11
"Ruslan Ponomariov","2729","21y0m","200410",12
"Evgeny Bareev","2725","37y11m","200410",13
"Boris Gelfand","2716","36y4m","200410",14
"Alexey Dreev","2715","35y9m","200410",15
"Vassily Ivanchuk","2714","35y7m","200410",16
"Nigel Short","2707","39y4m","200410",17
"Etienne Bacrot","2699","21y9m","200410",18
"Joel Lautier","2697","31y6m","200410",19
"Liviu-Dieter Nisipeanu","2697","28y2m","200410",19
"Vladimir Akopian","2697","32y10m","200410",19
"Ivan Sokolov","2695","36y4m","200410",22
"Mikhail Gurevich","2691","45y8m","200410",23
"Viktor Bologan","2685","32y10m","200410",24
"Anatoly Karpov","2684","53y5m","200410",25
"Loek van Wely","2680","32y0m","200410",26
"Levon Aronian","2679","22y0m","200410",27
"Rustam Kasimdzhanov","2679","24y10m","200410",27
"Predrag Nikolic","2678","44y1m","200410",29
"Teimour Radjabov","2673","17y7m","200410",30
"Emil Sutovsky","2672","27y1m","200410",31
"Rafael Vaganian","2671","53y0m","200410",32
"Kiril Georgiev","2668","38y11m","200410",33
"Alexander Motylev","2666","25y4m","200410",34
"Alexander Khalifman","2666","38y9m","200410",34
"Zurab Azmaiparashvili","2664","44y7m","200410",36
"Vladimir Malakhov","2662","23y11m","200410",37
"Luke McShane","2660","20y9m","200410",38
"Giovanni Vescovi","2659","26y4m","200410",39
"Krishnan Sasikiran","2659","23y9m","200410",39
"Alexander Graf","2657","42y2m","200410",41
"Lenier Dominguez","2655","21y1m","200410",42
"Shakhriyar Mamedyarov","2655","19y6m","200410",42
"Konstantin Sakaev","2655","30y6m","200410",42
"Vadim Zvjaginsev","2653","28y2m","200410",45
"Ilia Smirin","2651","36y9m","200410",46
"Sergei Rublevsky","2651","30y0m","200410",46
